Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.226.1-192.168.226.135-56609-80-6,192.168.226.1,56609,192.168.226.135,80,6,10/05/2023 11:23:43 PM,264997,4,0,342.0,0.0,342.0,0.0,85.5,171.0,0,0,0,0,1290.5806480828085,15.094510503892497,88332.33333333334,140396.19317607346,250339.0,2184.0,264997.0,88332.33333333334,140396.19317607346,250339.0,2184.0,0,0,0,0,0,0,0,0,0,92,0,15.094510503892497,0.0,0.0,342.0,68.4,152.9470496609856,23392.8,1,1,0,1,3,0,0,0,0.0,85.5,85.5,0.0,0,0,0,0,0,0,1,85,0,0,64240,0,1,20,0,0,0,0,1.683728623665069E15,0.0,1.683728623665069E15,1.683728623665069E15,NeedManualLabel
192.168.226.1-192.168.226.135-56611-80-6,192.168.226.1,56611,192.168.226.135,80,6,10/05/2023 11:23:44 PM,323402,4,0,342.0,0.0,342.0,0.0,85.5,171.0,0,0,0,0,1057.5073747224815,12.36850730669569,107800.66666666666,179842.44193274662,315441.0,1256.0,323402.0,107800.66666666666,179842.44193274662,315441.0,1256.0,0,0,0,0,0,0,0,0,0,92,0,12.36850730669569,0.0,0.0,342.0,68.4,152.9470496609856,23392.8,1,1,0,1,3,0,0,0,0.0,85.5,85.5,0.0,0,0,0,0,0,0,1,85,0,0,64240,0,1,20,0,0,0,0,1.683728624290364E15,0.0,1.683728624290364E15,1.683728624290364E15,NeedManualLabel
192.168.226.1-192.168.226.135-56626-80-6,192.168.226.1,56626,192.168.226.135,80,6,10/05/2023 11:23:45 PM,510500,4,0,348.0,0.0,348.0,0.0,87.0,174.0,0,0,0,0,681.6846229187072,7.8354554358472095,170166.6666666667,288470.0970851803,503263.0,3270.0,510500.0,170166.6666666667,288470.0970851803,503263.0,3270.0,0,0,0,0,0,0,0,0,0,92,0,7.8354554358472095,0.0,0.0,348.0,69.6,155.63033123398537,24220.8,1,1,0,1,3,0,0,0,0.0,87.0,87.0,0.0,0,0,0,0,0,0,1,87,0,0,64240,0,1,20,0,0,0,0,1.68372862517071E15,0.0,1.68372862517071E15,1.68372862517071E15,NeedManualLabel
192.168.226.1-192.168.226.135-56624-80-6,192.168.226.1,56624,192.168.226.135,80,6,10/05/2023 11:23:44 PM,1100563,4,0,381.0,0.0,381.0,0.0,95.25,190.5,0,0,0,0,346.18645184328386,3.634503431425552,366854.3333333334,559661.0186303253,1011066.0,432.0,1100563.0,366854.3333333334,559661.0186303253,1011066.0,432.0,0,0,0,0,0,0,0,0,0,92,0,3.634503431425552,0.0,0.0,381.0,76.2,170.38837988548397,29032.2,1,1,0,1,3,0,0,0,0.0,95.25,95.25,0.0,0,0,0,0,0,0,1,95,0,0,64240,0,1,20,0,0,0,0,1.683728624835324E15,0.0,1.683728624835324E15,1.683728624835324E15,NeedManualLabel
192.168.226.1-192.168.226.135-56639-80-6,192.168.226.1,56639,192.168.226.135,80,6,10/05/2023 11:23:46 PM,2013463,5,0,337.0,0.0,337.0,0.0,67.4,150.7109816834858,0,0,0,0,167.37332645298176,2.483283775266792,503365.75,997332.0408935614,1999361.0,3318.0,2013463.0,503365.75,997332.0408935614,1999361.0,3318.0,0,0,0,0,0,0,0,0,0,112,0,2.483283775266792,0.0,0.0,337.0,56.16666666666667,137.5796738863218,18928.166666666664,1,1,0,1,4,0,0,0,0.0,67.4,67.4,0.0,0,0,0,0,0,0,1,67,0,0,64240,0,1,20,0,0,0,0,1.683728626582248E15,0.0,1.683728626582248E15,1.683728626582248E15,NeedManualLabel
192.168.226.1-192.168.226.135-56660-80-6,192.168.226.1,56660,192.168.226.135,80,6,10/05/2023 11:23:48 PM,255559,5,0,348.0,0.0,348.0,0.0,69.6,155.63033123398537,0,0,0,0,1361.7207768069213,19.564953689754617,63889.75,113726.20608688511,234414.0,3796.0,255559.0,63889.75,113726.20608688511,234414.0,3796.0,0,0,0,0,0,0,0,0,0,112,0,19.564953689754617,0.0,0.0,348.0,57.99999999999999,142.07040508142433,20184.0,1,1,0,1,4,0,0,0,0.0,69.6,69.6,0.0,0,0,0,0,0,0,1,69,0,0,64240,0,1,20,0,0,0,0,1.683728628586371E15,0.0,1.683728628586371E15,1.683728628586371E15,NeedManualLabel
192.168.226.1-192.168.226.135-56667-80-6,192.168.226.1,56667,192.168.226.135,80,6,10/05/2023 11:23:48 PM,208180,5,0,337.0,0.0,337.0,0.0,67.4,150.7109816834858,0,0,0,0,1618.7914304928427,24.017677010279566,52045.0,57477.96547663578,118149.0,3665.0,208180.0,52045.0,57477.96547663578,118149.0,3665.0,0,0,0,0,0,0,0,0,0,112,0,24.017677010279566,0.0,0.0,337.0,56.16666666666667,137.5796738863218,18928.166666666664,1,1,0,1,4,0,0,0,0.0,67.4,67.4,0.0,0,0,0,0,0,0,1,67,0,0,64240,0,1,20,0,0,0,0,1.683728628720413E15,0.0,1.683728628720413E15,1.683728628720413E15,NeedManualLabel
192.168.226.1-192.168.226.135-56672-80-6,192.168.226.1,56672,192.168.226.135,80,6,10/05/2023 11:23:48 PM,179071,4,0,346.0,0.0,346.0,0.0,86.5,173.0,0,0,0,0,1932.194492687258,22.33750858597986,59690.33333333333,92252.30659627613,166210.0,5619.0,179071.0,59690.33333333333,92252.30659627613,166210.0,5619.0,0,0,0,0,0,0,0,0,0,92,0,22.33750858597986,0.0,0.0,346.0,69.2,154.73590404298545,23943.2,1,1,0,1,3,0,0,0,0.0,86.5,86.5,0.0,0,0,0,0,0,0,1,86,0,0,64240,0,1,20,0,0,0,0,1.683728628929445E15,0.0,1.683728628929445E15,1.683728628929445E15,NeedManualLabel
192.168.226.1-192.168.226.135-56678-80-6,192.168.226.1,56678,192.168.226.135,80,6,10/05/2023 11:23:49 PM,1531977,5,0,393.0,0.0,393.0,0.0,78.6,175.75494303148346,0,0,0,0,256.5312664615722,3.2637565707579164,382994.25,692210.6888052581,1419240.0,5846.0,1531977.0,382994.25,692210.6888052581,1419240.0,5846.0,0,0,0,0,0,0,0,0,0,112,0,3.2637565707579164,0.0,0.0,393.0,65.5,160.44157815229818,25741.5,1,1,0,1,4,0,0,0,0.0,78.6,78.6,0.0,0,0,0,0,0,0,1,78,0,0,64240,0,1,20,0,0,0,0,1.683728629103809E15,0.0,1.683728629103809E15,1.683728629103809E15,NeedManualLabel
192.168.226.1-192.168.226.135-56689-80-6,192.168.226.1,56689,192.168.226.135,80,6,10/05/2023 11:23:50 PM,76266,5,0,348.0,0.0,348.0,0.0,69.6,155.63033123398537,0,0,0,0,4562.976949099206,65.56001363648284,19066.5,17774.399014687762,41858.0,4156.0,76266.0,19066.5,17774.399014687762,41858.0,4156.0,0,0,0,0,0,0,0,0,0,112,0,65.56001363648284,0.0,0.0,348.0,57.99999999999999,142.07040508142433,20184.0,1,1,0,1,4,0,0,0,0.0,69.6,69.6,0.0,0,0,0,0,0,0,1,69,0,0,64240,0,1,20,0,0,0,0,1.683728630906072E15,0.0,1.683728630906072E15,1.683728630906072E15,NeedManualLabel
192.168.226.1-192.168.226.135-56691-80-6,192.168.226.1,56691,192.168.226.135,80,6,10/05/2023 11:23:51 PM,353329,5,0,381.0,0.0,381.0,0.0,76.2,170.38837988548397,0,0,0,0,1078.3151114117438,14.151116947660679,88332.25,101164.95280275344,213191.0,1308.0,353329.0,88332.25,101164.95280275344,213191.0,1308.0,0,0,0,0,0,0,0,0,0,112,0,14.151116947660679,0.0,0.0,381.0,63.5,155.5425986667318,24193.5,1,1,0,1,4,0,0,0,0.0,76.2,76.2,0.0,0,0,0,0,0,0,1,76,0,0,64240,0,1,20,0,0,0,0,1.683728631092721E15,0.0,1.683728631092721E15,1.683728631092721E15,NeedManualLabel
192.168.226.1-192.168.226.135-56693-80-6,192.168.226.1,56693,192.168.226.135,80,6,10/05/2023 11:23:51 PM,344578,4,0,348.0,0.0,348.0,0.0,87.0,174.0,0,0,0,0,1009.93098804915,11.608402161484483,114859.33333333333,18337.427745824476,134468.0,98135.0,344578.0,114859.33333333333,18337.427745824476,134468.0,98135.0,0,0,0,0,0,0,0,0,0,92,0,11.608402161484483,0.0,0.0,348.0,69.6,155.63033123398537,24220.8,1,1,0,1,3,0,0,0,0.0,87.0,87.0,0.0,0,0,0,0,0,0,1,87,0,0,64240,0,1,20,0,0,0,0,1.683728631602977E15,0.0,1.683728631602977E15,1.683728631602977E15,NeedManualLabel
192.168.226.1-192.168.226.135-56696-80-6,192.168.226.1,56696,192.168.226.135,80,6,10/05/2023 11:23:53 PM,315138,4,0,334.0,0.0,334.0,0.0,83.5,167.0,0,0,0,0,1059.8531437021243,12.692852020384722,105046.0,170278.66822359164,301640.0,3934.0,315138.0,105046.0,170278.66822359164,301640.0,3934.0,0,0,0,0,0,0,0,0,0,92,0,12.692852020384722,0.0,0.0,334.0,66.8,149.36934089698596,22311.2,1,1,0,1,3,0,0,0,0.0,83.5,83.5,0.0,0,0,0,0,0,0,1,83,0,0,64240,0,1,20,0,0,0,0,1.68372863308624E15,0.0,1.68372863308624E15,1.68372863308624E15,NeedManualLabel
192.168.226.1-192.168.226.135-56702-80-6,192.168.226.1,56702,192.168.226.135,80,6,10/05/2023 11:23:53 PM,233571,4,0,348.0,0.0,348.0,0.0,87.0,174.0,0,0,0,0,1489.9109906623682,17.125413685774348,77857.0,125695.06552367122,222996.0,4785.0,233571.0,77857.0,125695.06552367122,222996.0,4785.0,0,0,0,0,0,0,0,0,0,92,0,17.125413685774348,0.0,0.0,348.0,69.6,155.63033123398537,24220.8,1,1,0,1,3,0,0,0,0.0,87.0,87.0,0.0,0,0,0,0,0,0,1,87,0,0,64240,0,1,20,0,0,0,0,1.683728633401587E15,0.0,1.683728633401587E15,1.683728633401587E15,NeedManualLabel
192.168.226.1-192.168.226.135-56738-80-6,192.168.226.1,56738,192.168.226.135,80,6,10/05/2023 11:24:01 PM,410172,5,0,342.0,0.0,342.0,0.0,68.4,152.9470496609856,0,0,0,0,833.7965536409116,12.190008094165375,102543.0,191537.433469283,389762.0,3254.0,410172.0,102543.0,191537.433469283,389762.0,3254.0,0,0,0,0,0,0,0,0,0,112,0,12.190008094165375,0.0,0.0,342.0,57.00000000000001,139.62091533864114,19494.0,1,1,0,1,4,0,0,0,0.0,68.4,68.4,0.0,0,0,0,0,0,0,1,68,0,0,64240,0,1,20,0,0,0,0,1.683728641434144E15,0.0,1.683728641434144E15,1.683728641434144E15,NeedManualLabel
192.168.226.1-192.168.226.135-56759-80-6,192.168.226.1,56759,192.168.226.135,80,6,10/05/2023 11:24:04 PM,1448948,5,0,348.0,0.0,348.0,0.0,69.6,155.63033123398537,0,0,0,0,240.17425055971646,3.4507794620648915,362237.0,549384.13479641,1168222.0,5875.0,1448948.0,362237.0,549384.13479641,1168222.0,5875.0,0,0,0,0,0,0,0,0,0,112,0,3.4507794620648915,0.0,0.0,348.0,57.99999999999999,142.07040508142433,20184.0,1,1,0,1,4,0,0,0,0.0,69.6,69.6,0.0,0,0,0,0,0,0,1,69,0,0,64240,0,1,20,0,0,0,0,1.683728644393715E15,0.0,1.683728644393715E15,1.683728644393715E15,NeedManualLabel
192.168.226.1-192.168.226.135-56681-80-6,192.168.226.1,56681,192.168.226.135,80,6,10/05/2023 11:23:49 PM,18114124,5,0,342.0,0.0,342.0,0.0,68.4,152.9470496609856,0,0,0,0,18.880294735754266,0.27602770081512085,4528531.0,7649796.592934482,1.5897635E7,1051.0,1.8114124E7,4528531.0,7649796.592934482,1.5897635E7,1051.0,0,0,0,0,0,0,0,0,0,112,0,0.27602770081512085,0.0,0.0,342.0,57.00000000000001,139.62091533864114,19494.0,1,1,0,1,4,0,0,0,0.0,68.4,68.4,0.0,0,0,0,0,0,0,1,68,0,0,64240,0,1,20,2216489.0,0.0,2216489.0,2216489.0,8.418643225031855E14,1.190575920079391E15,1.683728629108736E15,1.5897635E7,NeedManualLabel
192.168.226.1-192.168.226.135-56828-80-6,192.168.226.1,56828,192.168.226.135,80,6,10/05/2023 11:24:13 PM,176225,5,0,346.0,0.0,346.0,0.0,69.2,154.73590404298542,0,0,0,0,1963.3990636969784,28.372818839551712,44056.25,76514.54104231865,158698.0,2094.0,176225.0,44056.25,76514.54104231865,158698.0,2094.0,0,0,0,0,0,0,0,0,0,112,0,28.372818839551712,0.0,0.0,346.0,57.66666666666667,141.2539085004966,19952.666666666668,1,1,0,1,4,0,0,0,0.0,69.2,69.2,0.0,0,0,0,0,0,0,1,69,0,0,64240,0,1,20,0,0,0,0,1.683728653938173E15,0.0,1.683728653938173E15,1.683728653938173E15,NeedManualLabel
192.168.226.1-192.168.226.135-56836-80-6,192.168.226.1,56836,192.168.226.135,80,6,10/05/2023 11:24:14 PM,23347,4,0,360.0,0.0,360.0,0.0,90.0,180.0,0,0,0,0,15419.539983723818,171.32822204137577,7782.333333333334,11114.654935414474,20613.0,1110.0,23347.0,7782.333333333334,11114.654935414474,20613.0,1110.0,0,0,0,0,0,0,0,0,0,92,0,171.32822204137577,0.0,0.0,360.0,72.0,160.99689437998487,25920.0,1,1,0,1,3,0,0,0,0.0,90.0,90.0,0.0,0,0,0,0,0,0,1,90,0,0,64240,0,1,20,0,0,0,0,1.683728654507726E15,0.0,1.683728654507726E15,1.683728654507726E15,NeedManualLabel
192.168.226.1-192.168.226.135-56838-80-6,192.168.226.1,56838,192.168.226.135,80,6,10/05/2023 11:24:15 PM,134646,4,0,348.0,0.0,348.0,0.0,87.0,174.0,0,0,0,0,2584.5550554788115,29.70752937331967,44882.0,63736.41220683825,117943.0,677.0,134646.0,44882.0,63736.41220683825,117943.0,677.0,0,0,0,0,0,0,0,0,0,92,0,29.70752937331967,0.0,0.0,348.0,69.6,155.63033123398537,24220.8,1,1,0,1,3,0,0,0,0.0,87.0,87.0,0.0,0,0,0,0,0,0,1,87,0,0,64240,0,1,20,0,0,0,0,1.683728655111589E15,0.0,1.683728655111589E15,1.683728655111589E15,NeedManualLabel
192.168.226.1-192.168.226.135-56857-80-6,192.168.226.1,56857,192.168.226.135,80,6,10/05/2023 11:24:17 PM,311713,4,0,381.0,0.0,381.0,0.0,95.25,190.5,0,0,0,0,1222.278185382066,12.832316906898331,103904.33333333334,164202.68828899646,293309.0,1657.0,311713.0,103904.33333333334,164202.68828899646,293309.0,1657.0,0,0,0,0,0,0,0,0,0,92,0,12.832316906898331,0.0,0.0,381.0,76.2,170.38837988548397,29032.2,1,1,0,1,3,0,0,0,0.0,95.25,95.25,0.0,0,0,0,0,0,0,1,95,0,0,64240,0,1,20,0,0,0,0,1.683728657834495E15,0.0,1.683728657834495E15,1.683728657834495E15,NeedManualLabel
192.168.226.1-192.168.226.135-56880-80-6,192.168.226.1,56880,192.168.226.135,80,6,10/05/2023 11:24:21 PM,154075,4,0,337.0,0.0,337.0,0.0,84.25,168.5,0,0,0,0,2187.2464708745742,25.961382443615125,51358.33333333333,88302.49061795106,153321.0,175.0,154075.0,51358.33333333333,88302.49061795106,153321.0,175.0,0,0,0,0,0,0,0,0,0,92,0,25.961382443615125,0.0,0.0,337.0,67.4,150.7109816834858,22713.8,1,1,0,1,3,0,0,0,0.0,84.25,84.25,0.0,0,0,0,0,0,0,1,84,0,0,64240,0,1,20,0,0,0,0,1.683728661384197E15,0.0,1.683728661384197E15,1.683728661384197E15,NeedManualLabel
192.168.226.1-192.168.226.135-56873-80-6,192.168.226.1,56873,192.168.226.135,80,6,10/05/2023 11:24:21 PM,3446304,5,0,393.0,0.0,393.0,0.0,78.6,175.75494303148346,0,0,0,0,114.03520989442603,1.450829642422723,861576.0,962955.4680700452,2004508.0,22981.0,3446304.0,861576.0,962955.4680700452,2004508.0,22981.0,0,0,0,0,0,0,0,0,0,112,0,1.450829642422723,0.0,0.0,393.0,65.5,160.44157815229818,25741.5,1,1,0,1,4,0,0,0,0.0,78.6,78.6,0.0,0,0,0,0,0,0,1,78,0,0,64240,0,1,20,0,0,0,0,1.683728661281483E15,0.0,1.683728661281483E15,1.683728661281483E15,NeedManualLabel
192.168.226.1-192.168.226.135-56901-80-6,192.168.226.1,56901,192.168.226.135,80,6,10/05/2023 11:24:25 PM,441700,5,0,334.0,0.0,334.0,0.0,66.8,149.36934089698593,0,0,0,0,756.1693457097577,11.319900384876613,110425.0,72661.73869375822,192473.0,15437.0,441700.0,110425.0,72661.73869375822,192473.0,15437.0,0,0,0,0,0,0,0,0,0,112,0,11.319900384876613,0.0,0.0,334.0,55.666666666666664,136.35492901493026,18592.666666666668,1,1,0,1,4,0,0,0,0.0,66.8,66.8,0.0,0,0,0,0,0,0,1,66,0,0,64240,0,1,20,0,0,0,0,1.683728665201056E15,0.0,1.683728665201056E15,1.683728665201056E15,NeedManualLabel
192.168.226.1-192.168.226.135-56982-80-6,192.168.226.1,56982,192.168.226.135,80,6,10/05/2023 11:24:41 PM,210075,4,0,346.0,0.0,346.0,0.0,86.5,173.0,0,0,0,0,1647.0308223253598,19.040818755206473,70025.0,68379.285481789,138788.0,2036.0,210075.0,70025.0,68379.285481789,138788.0,2036.0,0,0,0,0,0,0,0,0,0,92,0,19.040818755206473,0.0,0.0,346.0,69.2,154.73590404298545,23943.2,1,1,0,1,3,0,0,0,0.0,86.5,86.5,0.0,0,0,0,0,0,0,1,86,0,0,64240,0,1,20,0,0,0,0,1.683728681125383E15,0.0,1.683728681125383E15,1.683728681125383E15,NeedManualLabel
192.168.226.1-192.168.226.135-57000-80-6,192.168.226.1,57000,192.168.226.135,80,6,10/05/2023 11:24:44 PM,5570141,5,0,337.0,0.0,337.0,0.0,67.4,150.7109816834858,0,0,0,0,60.50116146072425,0.8976433451146031,1392535.25,2144187.3217943395,4560178.0,9288.0,5570141.0,1392535.25,2144187.3217943395,4560178.0,9288.0,0,0,0,0,0,0,0,0,0,112,0,0.8976433451146031,0.0,0.0,337.0,56.16666666666667,137.5796738863218,18928.166666666664,1,1,0,1,4,0,0,0,0.0,67.4,67.4,0.0,0,0,0,0,0,0,1,67,0,0,64240,0,1,20,0,0,0,0,1.683728684627346E15,0.0,1.683728684627346E15,1.683728684627346E15,NeedManualLabel
192.168.226.1-192.168.226.135-57053-80-6,192.168.226.1,57053,192.168.226.135,80,6,10/05/2023 11:24:50 PM,447791,5,0,337.0,0.0,337.0,0.0,67.4,150.7109816834858,0,0,0,0,752.5832363758985,11.165923388366448,111947.75,144221.93629582383,307881.0,1829.0,447791.0,111947.75,144221.93629582383,307881.0,1829.0,0,0,0,0,0,0,0,0,0,112,0,11.165923388366448,0.0,0.0,337.0,56.16666666666667,137.5796738863218,18928.166666666664,1,1,0,1,4,0,0,0,0.0,67.4,67.4,0.0,0,0,0,0,0,0,1,67,0,0,64240,0,1,20,0,0,0,0,1.683728690818803E15,0.0,1.683728690818803E15,1.683728690818803E15,NeedManualLabel
192.168.226.1-192.168.226.135-57073-80-6,192.168.226.1,57073,192.168.226.135,80,6,10/05/2023 11:24:51 PM,86862,5,0,348.0,0.0,348.0,0.0,69.6,155.63033123398537,0,0,0,0,4006.3549077847624,57.56257051414888,21715.5,24888.35273108019,56662.0,3045.0,86862.0,21715.5,24888.35273108019,56662.0,3045.0,0,0,0,0,0,0,0,0,0,112,0,57.56257051414888,0.0,0.0,348.0,57.99999999999999,142.07040508142433,20184.0,1,1,0,1,4,0,0,0,0.0,69.6,69.6,0.0,0,0,0,0,0,0,1,69,0,0,64240,0,1,20,0,0,0,0,1.683728691646008E15,0.0,1.683728691646008E15,1.683728691646008E15,NeedManualLabel
192.168.226.1-192.168.226.135-57077-80-6,192.168.226.1,57077,192.168.226.135,80,6,10/05/2023 11:24:52 PM,444560,5,0,348.0,0.0,348.0,0.0,69.6,155.63033123398537,0,0,0,0,782.7964729170416,11.247075760302321,111140.0,158759.02249426118,339114.0,588.0,444560.0,111140.0,158759.02249426118,339114.0,588.0,0,0,0,0,0,0,0,0,0,112,0,11.247075760302321,0.0,0.0,348.0,57.99999999999999,142.07040508142433,20184.0,1,1,0,1,4,0,0,0,0.0,69.6,69.6,0.0,0,0,0,0,0,0,1,69,0,0,64240,0,1,20,0,0,0,0,1.683728692108757E15,0.0,1.683728692108757E15,1.683728692108757E15,NeedManualLabel
192.168.226.1-192.168.226.135-57123-80-6,192.168.226.1,57123,192.168.226.135,80,6,10/05/2023 11:24:55 PM,185477,4,0,348.0,0.0,348.0,0.0,87.0,174.0,0,0,0,0,1876.243415625657,21.566016271559278,61825.666666666664,73106.22289746156,144752.0,6690.0,185477.0,61825.666666666664,73106.22289746156,144752.0,6690.0,0,0,0,0,0,0,0,0,0,92,0,21.566016271559278,0.0,0.0,348.0,69.6,155.63033123398537,24220.8,1,1,0,1,3,0,0,0,0.0,87.0,87.0,0.0,0,0,0,0,0,0,1,87,0,0,64240,0,1,20,0,0,0,0,1.683728695478424E15,0.0,1.683728695478424E15,1.683728695478424E15,NeedManualLabel
192.168.226.1-192.168.226.135-57137-80-6,192.168.226.1,57137,192.168.226.135,80,6,10/05/2023 11:24:56 PM,89150,4,0,381.0,0.0,381.0,0.0,95.25,190.5,0,0,0,0,4273.69601794728,44.868199663488504,29716.666666666664,50940.96133106769,88538.0,166.0,89150.0,29716.666666666664,50940.96133106769,88538.0,166.0,0,0,0,0,0,0,0,0,0,92,0,44.868199663488504,0.0,0.0,381.0,76.2,170.38837988548397,29032.2,1,1,0,1,3,0,0,0,0.0,95.25,95.25,0.0,0,0,0,0,0,0,1,95,0,0,64240,0,1,20,0,0,0,0,1.683728696319929E15,0.0,1.683728696319929E15,1.683728696319929E15,NeedManualLabel
192.168.226.1-192.168.226.135-57138-80-6,192.168.226.1,57138,192.168.226.135,80,6,10/05/2023 11:24:56 PM,88350,4,0,348.0,0.0,348.0,0.0,87.0,174.0,0,0,0,0,3938.879456706282,45.27447651386531,29450.0,50541.24826317609,87810.0,246.0,88350.0,29450.0,50541.24826317609,87810.0,246.0,0,0,0,0,0,0,0,0,0,92,0,45.27447651386531,0.0,0.0,348.0,69.6,155.63033123398537,24220.8,1,1,0,1,3,0,0,0,0.0,87.0,87.0,0.0,0,0,0,0,0,0,1,87,0,0,64240,0,1,20,0,0,0,0,1.683728696320781E15,0.0,1.683728696320781E15,1.683728696320781E15,NeedManualLabel
192.168.226.1-192.168.226.135-57144-80-6,192.168.226.1,57144,192.168.226.135,80,6,10/05/2023 11:24:56 PM,3529627,4,0,334.0,0.0,334.0,0.0,83.5,167.0,0,0,0,0,94.62756262913899,1.133264223103461,1176542.3333333335,2036403.9384435331,3527979.0,374.0,3529627.0,1176542.3333333335,2036403.9384435331,3527979.0,374.0,0,0,0,0,0,0,0,0,0,92,0,1.133264223103461,0.0,0.0,334.0,66.8,149.36934089698596,22311.2,1,1,0,1,3,0,0,0,0.0,83.5,83.5,0.0,0,0,0,0,0,0,1,83,0,0,64240,0,1,20,0,0,0,0,1.683728696615436E15,0.0,1.683728696615436E15,1.683728696615436E15,NeedManualLabel
192.168.226.1-192.168.226.135-57206-80-6,192.168.226.1,57206,192.168.226.135,80,6,10/05/2023 11:25:02 PM,454948,4,0,346.0,0.0,346.0,0.0,86.5,173.0,0,0,0,0,760.5264777513034,8.792213615622005,151649.3333333333,144337.43413381482,289249.0,1406.0,454948.0,151649.3333333333,144337.43413381482,289249.0,1406.0,0,0,0,0,0,0,0,0,0,92,0,8.792213615622005,0.0,0.0,346.0,69.2,154.73590404298545,23943.2,1,1,0,1,3,0,0,0,0.0,86.5,86.5,0.0,0,0,0,0,0,0,1,86,0,0,64240,0,1,20,0,0,0,0,1.683728702514069E15,0.0,1.683728702514069E15,1.683728702514069E15,NeedManualLabel
192.168.226.1-192.168.226.135-57262-80-6,192.168.226.1,57262,192.168.226.135,80,6,10/05/2023 11:25:06 PM,229559,4,0,346.0,0.0,346.0,0.0,86.5,173.0,0,0,0,0,1507.2377907204682,17.42471434358923,76519.66666666666,118334.99379867873,213161.0,8025.0,229559.0,76519.66666666666,118334.99379867873,213161.0,8025.0,0,0,0,0,0,0,0,0,0,92,0,17.42471434358923,0.0,0.0,346.0,69.2,154.73590404298545,23943.2,1,1,0,1,3,0,0,0,0.0,86.5,86.5,0.0,0,0,0,0,0,0,1,86,0,0,64240,0,1,20,0,0,0,0,1.683728706078457E15,0.0,1.683728706078457E15,1.683728706078457E15,NeedManualLabel
192.168.226.1-192.168.226.135-57271-80-6,192.168.226.1,57271,192.168.226.135,80,6,10/05/2023 11:25:06 PM,197677,4,0,346.0,0.0,346.0,0.0,86.5,173.0,0,0,0,0,1750.3300839247865,20.235029871962848,65892.33333333333,59334.922434712375,116586.0,630.0,197677.0,65892.33333333333,59334.922434712375,116586.0,630.0,0,0,0,0,0,0,0,0,0,92,0,20.235029871962848,0.0,0.0,346.0,69.2,154.73590404298545,23943.2,1,1,0,1,3,0,0,0,0.0,86.5,86.5,0.0,0,0,0,0,0,0,1,86,0,0,64240,0,1,20,0,0,0,0,1.683728706962752E15,0.0,1.683728706962752E15,1.683728706962752E15,NeedManualLabel
192.168.226.1-192.168.226.135-57268-80-6,192.168.226.1,57268,192.168.226.135,80,6,10/05/2023 11:25:06 PM,351194,4,0,393.0,0.0,393.0,0.0,98.25,196.5,0,0,0,0,1119.0396191278894,11.389716225220248,117064.66666666666,95367.97149113183,186039.0,8234.0,351194.0,117064.66666666666,95367.97149113183,186039.0,8234.0,0,0,0,0,0,0,0,0,0,92,0,11.389716225220248,0.0,0.0,393.0,78.6,175.75494303148346,30889.8,1,1,0,1,3,0,0,0,0.0,98.25,98.25,0.0,0,0,0,0,0,0,1,98,0,0,64240,0,1,20,0,0,0,0,1.683728706809349E15,0.0,1.683728706809349E15,1.683728706809349E15,NeedManualLabel
